id,pais_id,año,INB_percapita,nivel_id
2394,87.0,2013,640.0,0.0
2395,87.0,2012,630.0,0.0
2396,87.0,2011,640.0,0.0
2397,87.0,2010,580.0,0.0
2398,87.0,2009,560.0,0.0
2399,87.0,2008,510.0,0.0
2400,87.0,2007,470.0,0.0
2401,87.0,2006,440.0,0.0
2402,87.0,2005,430.0,0.0
2403,87.0,2004,380.0,0.0
2404,87.0,2003,330.0,0.0
2405,87.0,2002,300.0,0.0
2406,87.0,2001,250.0,0.0
2407,87.0,2000,210.0,0.0
2408,87.0,1999,160.0,0.0
2409,87.0,1998,160.0,0.0
2410,87.0,1997,240.0,0.0
2411,87.0,1996,240.0,0.0
2412,87.0,1995,220.0,0.0
2413,87.0,1994,220.0,0.0
2414,87.0,1993,230.0,0.0
2415,87.0,1992,240.0,0.0
2416,87.0,1991,240.0,0.0
2417,87.0,1990,220.0,0.0
2418,94.0,2020,8220.0,2.0
2419,94.0,2019,6630.0,2.0
2420,94.0,2018,6290.0,2.0
2421,94.0,2017,5910.0,2.0
2422,94.0,2016,5600.0,2.0
2423,94.0,2015,5470.0,2.0
2424,94.0,2014,5570.0,2.0
2425,94.0,2013,5540.0,2.0
2426,94.0,2012,5290.0,2.0
2427,94.0,2011,4820.0,2.0
2428,94.0,2010,4510.0,2.0
2429,94.0,2009,4190.0,2.0
2430,94.0,2008,3850.0,1.0
2431,94.0,2007,2280.0,1.0
2432,94.0,2006,1470.0,1.0
2433,94.0,2005,1090.0,1.0
2434,94.0,2004,1030.0,1.0
2435,94.0,2003,940.0,0.0
2436,94.0,2002,890.0,0.0
2437,94.0,2001,880.0,0.0
2438,94.0,2000,890.0,0.0
2439,94.0,1999,860.0,0.0
2440,94.0,1998,880.0,0.0
2441,94.0,1997,890.0,0.0
2442,94.0,1996,830.0,0.0
2443,94.0,1995,670.0,0.0
2444,94.0,1994,570.0,0.0
2445,94.0,1993,460.0,0.0
2446,94.0,1992,390.0,0.0
2447,94.0,1991,330.0,0.0
2448,94.0,1990,400.0,0.0
2449,99.0,2020,1320.0,1.0
2450,99.0,2019,1390.0,1.0
2451,99.0,2018,1410.0,1.0
2452,99.0,2017,1340.0,1.0
2453,99.0,2016,1360.0,1.0
2454,99.0,2015,1410.0,1.0
2455,99.0,2014,1430.0,1.0
2456,99.0,2013,1390.0,1.0
2457,99.0,2012,1300.0,1.0
2458,99.0,2011,1240.0,1.0
2459,99.0,2010,1130.0,1.0
2460,99.0,2009,1160.0,1.0
2461,99.0,2008,1010.0,0.0
2462,99.0,2007,900.0,0.0
2463,99.0,2006,790.0,0.0
2464,99.0,2005,690.0,0.0
2465,99.0,2004,650.0,0.0
2466,99.0,2003,660.0,0.0
2467,99.0,2002,720.0,0.0
2468,99.0,2001,640.0,0.0
2469,99.0,2000,550.0,0.0
2470,99.0,1999,450.0,0.0
2471,99.0,1998,400.0,0.0
2472,99.0,1997,390.0,0.0
2473,99.0,1996,360.0,0.0
2474,99.0,1995,310.0,0.0
2475,99.0,1994,260.0,0.0
2476,99.0,1993,310.0,0.0
2477,99.0,1992,390.0,0.0
2478,99.0,1991,450.0,0.0
2479,99.0,1990,420.0,0.0
2480,96.0,2020,2190.0,1.0
2481,96.0,2019,2390.0,1.0
2482,96.0,2018,2330.0,1.0
2483,96.0,2017,2250.0,1.0
2484,96.0,2016,2120.0,1.0
2485,96.0,2015,2060.0,1.0
2486,96.0,2014,2010.0,1.0
2487,96.0,2013,2010.0,1.0
2488,96.0,2012,1970.0,1.0
2489,96.0,2011,1880.0,1.0
2490,96.0,2010,1740.0,1.0
2491,96.0,2009,1670.0,1.0
2492,96.0,2008,1630.0,1.0
2493,96.0,2007,1490.0,1.0
2494,96.0,2006,1360.0,1.0
2495,96.0,2005,1290.0,1.0
2496,96.0,2004,1210.0,1.0
2497,96.0,2003,1130.0,1.0
2498,96.0,2002,1070.0,1.0
2499,96.0,2001,1050.0,1.0
2500,96.0,2000,1020.0,0.0
2501,96.0,1999,930.0,0.0
2502,96.0,1998,910.0,0.0
2503,96.0,1997,910.0,0.0
2504,96.0,1996,870.0,0.0
2505,96.0,1995,900.0,0.0
2506,96.0,1994,880.0,0.0
2507,96.0,1993,950.0,0.0
2508,96.0,1992,930.0,0.0
2509,96.0,1991,940.0,0.0
2510,96.0,1990,1110.0,1.0
2511,95.0,2020,48560.0,3.0
2512,95.0,2019,50480.0,3.0
2513,95.0,2018,50050.0,3.0
2514,95.0,2017,46380.0,3.0
2515,95.0,2016,42970.0,3.0
2516,95.0,2015,41180.0,3.0
2517,95.0,2014,40240.0,3.0
2518,95.0,2013,38570.0,3.0
2519,95.0,2012,36340.0,3.0
2520,95.0,2011,35690.0,3.0
2521,95.0,2010,33620.0,3.0
2522,95.0,2009,32350.0,3.0
2523,95.0,2008,33950.0,3.0
2524,95.0,2007,32070.0,3.0
2525,95.0,2006,30290.0,3.0
2526,95.0,2005,28890.0,3.0
2527,95.0,2004,28120.0,3.0
2528,95.0,2003,26340.0,3.0
2529,95.0,2002,25270.0,3.0
2530,95.0,2001,26350.0,3.0
2531,95.0,2000,26930.0,3.0
2532,95.0,1999,25800.0,3.0
2533,95.0,1998,25110.0,3.0
2534,95.0,1997,26080.0,3.0
2535,95.0,1996,24140.0,3.0
2536,95.0,1995,23570.0,3.0
2537,95.0,1994,21820.0,3.0
2538,95.0,1993,19560.0,3.0
2539,95.0,1992,16560.0,3.0
2540,95.0,1991,14320.0,3.0
2541,95.0,1990,12660.0,3.0
2542,100.0,2020,15950.0,3.0
2543,100.0,2019,16520.0,3.0
2544,100.0,2018,14980.0,3.0
2545,100.0,2017,13190.0,3.0
2546,100.0,2016,13100.0,3.0
2547,100.0,2015,13230.0,3.0
2548,100.0,2014,13560.0,3.0
2549,100.0,2013,13520.0,3.0
2550,100.0,2012,13090.0,3.0
2551,100.0,2011,13260.0,3.0
2552,100.0,2010,13270.0,3.0
2553,100.0,2009,13420.0,3.0
2554,100.0,2008,13250.0,3.0
2555,100.0,2007,11770.0,2.0
2556,100.0,2006,11250.0,2.0
2557,100.0,2005,10390.0,2.0
2558,100.0,2004,8650.0,2.0
2559,100.0,2003,6630.0,2.0
2560,100.0,2002,5290.0,2.0
2561,100.0,2001,4790.0,2.0
2562,100.0,2000,4620.0,2.0
2563,100.0,1999,4490.0,2.0
2564,100.0,1998,4410.0,2.0
2565,100.0,1997,4400.0,2.0
2566,100.0,1996,4370.0,2.0
2567,100.0,1995,4250.0,2.0
2568,100.0,1994,4030.0,2.0
2569,100.0,1993,3660.0,1.0
2570,100.0,1992,,
2571,100.0,1991,,
2572,100.0,1990,,
2573,112.0,2020,62410.0,3.0
2574,112.0,2019,72900.0,3.0
2575,112.0,2018,67760.0,3.0
2576,112.0,2017,60230.0,3.0
2577,112.0,2016,54910.0,3.0
2578,112.0,2015,49940.0,3.0
2579,112.0,2014,48090.0,3.0
2580,112.0,2013,46960.0,3.0
2581,112.0,2012,40690.0,3.0
2582,112.0,2011,37610.0,3.0
2583,112.0,2010,36270.0,3.0
2584,112.0,2009,41860.0,3.0
2585,112.0,2008,50060.0,3.0
2586,112.0,2007,61880.0,3.0
2587,112.0,2006,53450.0,3.0
2588,112.0,2005,50520.0,3.0
2589,112.0,2004,42020.0,3.0
2590,112.0,2003,33710.0,3.0
2591,112.0,2002,30930.0,3.0
2592,112.0,2001,30700.0,3.0
2593,112.0,2000,31540.0,3.0
2594,112.0,1999,30400.0,3.0
2595,112.0,1998,29270.0,3.0
2596,112.0,1997,28480.0,3.0
2597,112.0,1996,,
2598,112.0,1995,,
2599,112.0,1994,,
2600,112.0,1993,,
2601,112.0,1992,,
2602,112.0,1991,,
2603,112.0,1990,,
2604,108.0,2020,1910.0,1.0
2605,108.0,2019,2100.0,1.0
2606,108.0,2018,2010.0,1.0
2607,108.0,2017,1820.0,1.0
2608,108.0,2016,1680.0,1.0
2609,108.0,2015,1600.0,1.0
2610,108.0,2014,1560.0,1.0
2611,108.0,2013,1520.0,1.0
2612,108.0,2012,1480.0,1.0
2613,108.0,2011,1360.0,1.0
2614,108.0,2010,1220.0,1.0
2615,108.0,2009,1120.0,1.0
2616,108.0,2008,1000.0,0.0
2617,108.0,2007,910.0,0.0
2618,108.0,2006,790.0,0.0
2619,108.0,2005,710.0,0.0
2620,108.0,2004,610.0,0.0
2621,108.0,2003,520.0,0.0
2622,108.0,2002,460.0,0.0
2623,108.0,2001,450.0,0.0
2624,108.0,2000,440.0,0.0
2625,108.0,1999,440.0,0.0
2626,108.0,1998,410.0,0.0
2627,108.0,1997,410.0,0.0
2628,108.0,1996,400.0,0.0
2629,108.0,1995,370.0,0.0
2630,108.0,1994,340.0,0.0
2631,108.0,1993,320.0,0.0
2632,108.0,1992,340.0,0.0
2633,108.0,1991,350.0,0.0
2634,108.0,1990,380.0,0.0
2635,105.0,2020,3870.0,1.0
2636,105.0,2019,4050.0,2.0
2637,105.0,2018,3840.0,1.0
2638,105.0,2017,3530.0,1.0
2639,105.0,2016,3400.0,1.0
2640,105.0,2015,3430.0,1.0
2641,105.0,2014,3620.0,1.0
2642,105.0,2013,3730.0,1.0
2643,105.0,2012,3580.0,1.0
2644,105.0,2011,3010.0,1.0
2645,105.0,2010,2530.0,1.0
2646,105.0,2009,2150.0,1.0
2647,105.0,2008,1940.0,1.0
2648,105.0,2007,1600.0,1.0
2649,105.0,2006,1380.0,1.0
2650,105.0,2005,1220.0,1.0
2651,105.0,2004,1080.0,1.0
2652,105.0,2003,900.0,0.0
2653,105.0,2002,790.0,0.0
2654,105.0,2001,720.0,0.0
2655,105.0,2000,580.0,0.0
2656,105.0,1999,570.0,0.0
2657,105.0,1998,660.0,0.0
2658,105.0,1997,1100.0,1.0
2659,105.0,1996,1090.0,1.0
2660,105.0,1995,990.0,0.0
2661,105.0,1994,850.0,0.0
2662,105.0,1993,740.0,0.0
2663,105.0,1992,660.0,0.0
2664,105.0,1991,610.0,0.0
2665,105.0,1990,560.0,0.0
2666,110.0,2020,3370.0,1.0
2667,110.0,2019,4260.0,2.0
2668,110.0,2018,5110.0,2.0
2669,110.0,2017,5750.0,2.0
2670,110.0,2016,5730.0,2.0
2671,110.0,2015,5710.0,2.0
2672,110.0,2014,6960.0,2.0
2673,110.0,2013,7530.0,2.0
2674,110.0,2012,7660.0,2.0
2675,110.0,2011,7020.0,2.0
2676,110.0,2010,6250.0,2.0
2677,110.0,2009,5560.0,2.0
2678,110.0,2008,4970.0,2.0
2679,110.0,2007,4270.0,2.0
2680,110.0,2006,3480.0,1.0
2681,110.0,2005,2960.0,1.0
2682,110.0,2004,2520.0,1.0
2683,110.0,2003,2210.0,1.0
2684,110.0,2002,1900.0,1.0
2685,110.0,2001,1810.0,1.0
2686,110.0,2000,1770.0,1.0
2687,110.0,1999,1750.0,1.0
2688,110.0,1998,1790.0,1.0
2689,110.0,1997,1800.0,1.0
2690,110.0,1996,1610.0,1.0
2691,110.0,1995,1290.0,1.0
2692,110.0,1994,,
2693,110.0,1993,,
2694,110.0,1992,,
2695,110.0,1991,,
2696,110.0,1990,2540.0,1.0
2697,111.0,2020,4990.0,2.0
2698,111.0,2019,5780.0,2.0
2699,111.0,2018,5040.0,2.0
2700,111.0,2017,4640.0,2.0
2701,111.0,2016,5340.0,2.0
2702,111.0,2015,5800.0,2.0
2703,111.0,2014,6750.0,2.0
2704,111.0,2013,7050.0,2.0
2705,111.0,2012,6310.0,2.0
2706,111.0,2011,4960.0,2.0
2707,111.0,2010,4580.0,2.0
2708,111.0,2009,4160.0,2.0
2709,111.0,2008,3550.0,1.0
2710,111.0,2007,2400.0,1.0
2711,111.0,2006,1820.0,1.0
2712,111.0,2005,1430.0,1.0
2713,111.0,2004,1370.0,1.0
2714,111.0,2003,850.0,0.0
2715,111.0,2002,1420.0,1.0
2716,111.0,2001,1730.0,1.0
2717,111.0,2000,1600.0,1.0
2718,111.0,1999,1290.0,1.0
2719,111.0,1998,920.0,0.0
2720,111.0,1997,750.0,0.0
2721,111.0,1996,390.0,0.0
2722,111.0,1995,130.0,0.0
2723,111.0,1994,60.0,0.0
2724,111.0,1993,40.0,0.0
2725,111.0,1992,50.0,0.0
2726,111.0,1991,70.0,0.0
2727,111.0,1990,7070.0,2.0
2728,109.0,2020,65750.0,3.0
2729,109.0,2019,63300.0,3.0
2730,109.0,2018,59350.0,3.0
2731,109.0,2017,53350.0,3.0
2732,109.0,2016,51810.0,3.0
2733,109.0,2015,50390.0,3.0
2734,109.0,2014,46410.0,3.0
2735,109.0,2013,43510.0,3.0
2736,109.0,2012,40730.0,3.0
2737,109.0,2011,42220.0,3.0
2738,109.0,2010,44850.0,3.0
2739,109.0,2009,46810.0,3.0
2740,109.0,2008,50940.0,3.0
2741,109.0,2007,50530.0,3.0
2742,109.0,2006,47950.0,3.0
2743,109.0,2005,44640.0,3.0
2744,109.0,2004,37840.0,3.0
2745,109.0,2003,29980.0,3.0
2746,109.0,2002,24920.0,3.0
2747,109.0,2001,24080.0,3.0
2748,109.0,2000,24130.0,3.0
2749,109.0,1999,22690.0,3.0
2750,109.0,1998,21430.0,3.0
2751,109.0,1997,20650.0,3.0
2752,109.0,1996,18880.0,3.0
2753,109.0,1995,16920.0,3.0
2754,109.0,1994,15480.0,3.0
2755,109.0,1993,14600.0,3.0
2756,109.0,1992,14440.0,3.0
2757,109.0,1991,13130.0,3.0
2758,109.0,1990,12560.0,3.0
2759,107.0,2020,,
2760,107.0,2019,83920.0,3.0
2761,107.0,2018,83660.0,3.0
2762,107.0,2017,78810.0,3.0
2763,107.0,2016,78860.0,3.0
2764,107.0,2015,83990.0,3.0
2765,107.0,2014,89000.0,3.0
2766,107.0,2013,87840.0,3.0
2767,107.0,2012,82210.0,3.0
2768,107.0,2011,74390.0,3.0
2769,107.0,2010,71570.0,3.0
2770,107.0,2009,45990.0,3.0
2771,107.0,2008,42870.0,3.0
2772,107.0,2007,47220.0,3.0
2773,107.0,2006,44420.0,3.0
2774,107.0,2005,39600.0,3.0
2775,107.0,2004,34170.0,3.0
2776,107.0,2003,27790.0,3.0
2777,107.0,2002,23780.0,3.0
2778,107.0,2001,22480.0,3.0
2779,107.0,2000,21880.0,3.0
2780,107.0,1999,21310.0,3.0
2781,107.0,1998,18800.0,3.0
2782,107.0,1997,17050.0,3.0
2783,107.0,1996,,
2784,107.0,1995,,
2785,107.0,1994,,
2786,107.0,1993,,
2787,107.0,1992,,
2788,107.0,1991,,
2789,107.0,1990,,
2790,113.0,2020,42610.0,3.0
2791,113.0,2019,43540.0,3.0
2792,113.0,2018,41320.0,3.0
2793,113.0,2017,37970.0,3.0
2794,113.0,2016,36540.0,3.0
2795,113.0,2015,36200.0,3.0
2796,113.0,2014,36300.0,3.0
2797,113.0,2013,34670.0,3.0
2798,113.0,2012,32540.0,3.0
2799,113.0,2011,31760.0,3.0
2800,113.0,2010,29770.0,3.0
2801,113.0,2009,27400.0,3.0
2802,113.0,2008,26270.0,3.0
2803,113.0,2007,24040.0,3.0
2804,113.0,2006,22370.0,3.0
2805,113.0,2005,21500.0,3.0
2806,113.0,2004,20010.0,3.0
2807,113.0,2003,18650.0,3.0
2808,113.0,2002,18540.0,3.0
2809,113.0,2001,19310.0,3.0
2810,113.0,2000,19360.0,3.0
2811,113.0,1999,18480.0,3.0
2812,113.0,1998,18770.0,3.0
2813,113.0,1997,18960.0,3.0
2814,113.0,1996,,
2815,113.0,1995,,
2816,113.0,1994,,
2817,113.0,1993,,
2818,113.0,1992,,
2819,113.0,1991,,
2820,113.0,1990,,
2821,114.0,2020,32380.0,3.0
2822,114.0,2019,34940.0,3.0
2823,114.0,2018,33850.0,3.0
2824,114.0,2017,31380.0,3.0
2825,114.0,2016,31970.0,3.0
2826,114.0,2015,33000.0,3.0
2827,114.0,2014,34910.0,3.0
2828,114.0,2013,35570.0,3.0
2829,114.0,2012,36220.0,3.0
2830,114.0,2011,37980.0,3.0
2831,114.0,2010,37960.0,3.0
2832,114.0,2009,37990.0,3.0
2833,114.0,2008,37980.0,3.0
2834,114.0,2007,35930.0,3.0
2835,114.0,2006,34280.0,3.0
2836,114.0,2005,32480.0,3.0
2837,114.0,2004,28360.0,3.0
2838,114.0,2003,23410.0,3.0
2839,114.0,2002,20770.0,3.0
2840,114.0,2001,21190.0,3.0
2841,114.0,2000,21910.0,3.0
2842,114.0,1999,21990.0,3.0
2843,114.0,1998,22220.0,3.0
2844,114.0,1997,22300.0,3.0
2845,114.0,1996,21830.0,3.0
2846,114.0,1995,20670.0,3.0
2847,114.0,1994,20860.0,3.0
2848,114.0,1993,21590.0,3.0
2849,114.0,1992,22960.0,3.0
2850,114.0,1991,20370.0,3.0
2851,114.0,1990,18660.0,3.0
2852,115.0,2020,4670.0,2.0
2853,115.0,2019,5250.0,2.0
2854,115.0,2018,5010.0,2.0
2855,115.0,2017,4750.0,2.0
2856,115.0,2016,4600.0,2.0
2857,115.0,2015,4700.0,2.0
2858,115.0,2014,4910.0,2.0
2859,115.0,2013,5010.0,2.0
2860,115.0,2012,4980.0,2.0
2861,115.0,2011,4590.0,2.0
2862,115.0,2010,4390.0,2.0
2863,115.0,2009,4330.0,2.0
2864,115.0,2008,4560.0,2.0
2865,115.0,2007,4320.0,2.0
2866,115.0,2006,4080.0,2.0
2867,115.0,2005,3800.0,1.0
2868,115.0,2004,3650.0,1.0
2869,115.0,2003,3440.0,1.0
2870,115.0,2002,3260.0,1.0
2871,115.0,2001,3240.0,1.0
2872,115.0,2000,3240.0,1.0
2873,115.0,1999,3120.0,1.0
2874,115.0,1998,2890.0,1.0
2875,115.0,1997,2770.0,1.0
2876,115.0,1996,2520.0,1.0
2877,115.0,1995,2290.0,1.0
2878,115.0,1994,1880.0,1.0
2879,115.0,1993,1840.0,1.0
2880,115.0,1992,1610.0,1.0
2881,115.0,1991,1730.0,1.0
2882,115.0,1990,1770.0,1.0
2883,117.0,2020,40810.0,3.0
2884,117.0,2019,42010.0,3.0
2885,117.0,2018,41770.0,3.0
2886,117.0,2017,38930.0,3.0
2887,117.0,2016,38460.0,3.0
2888,117.0,2015,39380.0,3.0
2889,117.0,2014,44440.0,3.0
2890,117.0,2013,48850.0,3.0
2891,117.0,2012,50060.0,3.0
2892,117.0,2011,47470.0,3.0
2893,117.0,2010,43910.0,3.0
2894,117.0,2009,39230.0,3.0
2895,117.0,2008,39380.0,3.0
2896,117.0,2007,39310.0,3.0
2897,117.0,2006,40590.0,3.0
2898,117.0,2005,41280.0,3.0
2899,117.0,2004,39000.0,3.0
2900,117.0,2003,35660.0,3.0
2901,117.0,2002,35360.0,3.0
2902,117.0,2001,37380.0,3.0
2903,117.0,2000,36810.0,3.0
2904,117.0,1999,34320.0,3.0
2905,117.0,1998,35010.0,3.0
2906,117.0,1997,40760.0,3.0
2907,117.0,1996,43940.0,3.0
2908,117.0,1995,42570.0,3.0
2909,117.0,1994,37150.0,3.0
2910,117.0,1993,33370.0,3.0
2911,117.0,1992,30560.0,3.0
2912,117.0,1991,28600.0,3.0
2913,117.0,1990,27820.0,3.0
2914,116.0,2020,4310.0,2.0
2915,116.0,2019,4410.0,2.0
2916,116.0,2018,4270.0,2.0
2917,116.0,2017,4080.0,2.0
2918,116.0,2016,4000.0,2.0
2919,116.0,2015,3950.0,1.0
2920,116.0,2014,3920.0,1.0
2921,116.0,2013,3830.0,1.0
2922,116.0,2012,3720.0,1.0
2923,116.0,2011,3620.0,1.0
2924,116.0,2010,3520.0,1.0
2925,116.0,2009,3380.0,1.0
2926,116.0,2008,3110.0,1.0
2927,116.0,2007,2730.0,1.0
2928,116.0,2006,2510.0,1.0
2929,116.0,2005,2340.0,1.0
2930,116.0,2004,2160.0,1.0
2931,116.0,2003,1900.0,1.0
2932,116.0,2002,1780.0,1.0
2933,116.0,2001,1740.0,1.0
2934,116.0,2000,1670.0,1.0
2935,116.0,1999,1530.0,1.0
2936,116.0,1998,1480.0,1.0
2937,116.0,1997,1450.0,1.0
2938,116.0,1996,1430.0,1.0
2939,116.0,1995,1420.0,1.0
2940,116.0,1994,1340.0,1.0
2941,116.0,1993,1280.0,1.0
2942,116.0,1992,1240.0,1.0
2943,116.0,1991,1090.0,1.0
2944,116.0,1990,1270.0,1.0
2945,118.0,2020,8710.0,2.0
2946,118.0,2019,8820.0,2.0
2947,118.0,2018,8070.0,2.0
2948,118.0,2017,8040.0,2.0
2949,118.0,2016,8770.0,2.0
2950,118.0,2015,11380.0,2.0
2951,118.0,2014,12080.0,2.0
2952,118.0,2013,11840.0,2.0
2953,118.0,2012,9940.0,2.0
2954,118.0,2011,8280.0,2.0
2955,118.0,2010,7440.0,2.0
2956,118.0,2009,6790.0,2.0
2957,118.0,2008,6110.0,2.0
2958,118.0,2007,4980.0,2.0
2959,118.0,2006,3860.0,1.0
2960,118.0,2005,2930.0,1.0
2961,118.0,2004,2300.0,1.0
2962,118.0,2003,1810.0,1.0
2963,118.0,2002,1530.0,1.0
2964,118.0,2001,1360.0,1.0
2965,118.0,2000,1270.0,1.0
2966,118.0,1999,1290.0,1.0
2967,118.0,1998,1390.0,1.0
2968,118.0,1997,1390.0,1.0
2969,118.0,1996,1340.0,1.0
2970,118.0,1995,1280.0,1.0
2971,118.0,1994,1310.0,1.0
2972,118.0,1993,1430.0,1.0
2973,118.0,1992,,
2974,118.0,1991,,
2975,118.0,1990,,
2976,119.0,2020,1840.0,1.0
2977,119.0,2019,1830.0,1.0
2978,119.0,2018,1680.0,1.0
2979,119.0,2017,1510.0,1.0
2980,119.0,2016,1460.0,1.0
2981,119.0,2015,1300.0,1.0
2982,119.0,2014,1230.0,1.0
2983,119.0,2013,1110.0,1.0
2984,119.0,2012,1050.0,1.0
2985,119.0,2011,1000.0,0.0
2986,119.0,2010,920.0,0.0
2987,119.0,2009,820.0,0.0
2988,119.0,2008,820.0,0.0
2989,119.0,2007,700.0,0.0
2990,119.0,2006,580.0,0.0
2991,119.0,2005,510.0,0.0
2992,119.0,2004,450.0,0.0
2993,119.0,2003,400.0,0.0
2994,119.0,2002,380.0,0.0
2995,119.0,2001,400.0,0.0
2996,119.0,2000,410.0,0.0
2997,119.0,1999,430.0,0.0
2998,119.0,1998,430.0,0.0
2999,119.0,1997,390.0,0.0
3000,119.0,1996,340.0,0.0
3001,119.0,1995,270.0,0.0
3002,119.0,1994,260.0,0.0
3003,119.0,1993,270.0,0.0
3004,119.0,1992,330.0,0.0
3005,119.0,1991,350.0,0.0
3006,119.0,1990,370.0,0.0
3007,122.0,2020,2910.0,1.0
3008,122.0,2019,3440.0,1.0
3009,122.0,2018,3170.0,1.0
3010,122.0,2017,2930.0,1.0
3011,122.0,2016,2800.0,1.0
3012,122.0,2015,3450.0,1.0
3013,122.0,2014,3200.0,1.0
3014,122.0,2013,2980.0,1.0
3015,122.0,2012,2620.0,1.0
3016,122.0,2011,2090.0,1.0
3017,122.0,2010,2040.0,1.0
3018,122.0,2009,1900.0,1.0
3019,122.0,2008,1930.0,1.0
3020,122.0,2007,1820.0,1.0
3021,122.0,2006,1710.0,1.0
3022,122.0,2005,1700.0,1.0
3023,122.0,2004,1480.0,1.0
3024,122.0,2003,1310.0,1.0
3025,122.0,2002,1250.0,1.0
3026,122.0,2001,1340.0,1.0
3027,122.0,2000,1330.0,1.0
3028,122.0,1999,1300.0,1.0
3029,122.0,1998,1470.0,1.0
3030,122.0,1997,1340.0,1.0
3031,122.0,1996,1090.0,1.0
3032,122.0,1995,1150.0,1.0
3033,122.0,1994,1050.0,1.0
3034,122.0,1993,1020.0,0.0
3035,122.0,1992,1030.0,1.0
3036,122.0,1991,960.0,0.0
3037,122.0,1990,720.0,0.0
3038,189.0,2020,,
3039,189.0,2019,,
3040,189.0,2018,,
3041,189.0,2017,,
3042,189.0,2016,,
3043,189.0,2015,,
3044,189.0,2014,,
3045,189.0,2013,,
3046,189.0,2012,,
3047,189.0,2011,,
3048,189.0,2010,,
3049,189.0,2009,,
3050,189.0,2008,,
3051,189.0,2007,,
3052,189.0,2006,,
3053,189.0,2005,,
3054,189.0,2004,,
3055,189.0,2003,,
3056,189.0,2002,,
3057,189.0,2001,,
3058,189.0,2000,,
3059,189.0,1999,,
3060,189.0,1998,,
3061,189.0,1997,,
3062,189.0,1996,,
3063,189.0,1995,,
3064,189.0,1994,,
3065,189.0,1993,,
3066,189.0,1992,,
3067,189.0,1991,,
3068,189.0,1990,,
3069,124.0,2020,32930.0,3.0
3070,124.0,2019,33830.0,3.0
3071,124.0,2018,32750.0,3.0
3072,124.0,2017,30300.0,3.0
3073,124.0,2016,29330.0,3.0
3074,124.0,2015,28720.0,3.0
3075,124.0,2014,28160.0,3.0
3076,124.0,2013,26980.0,3.0
3077,124.0,2012,25660.0,3.0
3078,124.0,2011,23590.0,3.0
3079,124.0,2010,22290.0,3.0
3080,124.0,2009,22040.0,3.0
3081,124.0,2008,23860.0,3.0
3082,124.0,2007,23440.0,3.0
3083,124.0,2006,20800.0,3.0
3084,124.0,2005,18520.0,3.0
3085,124.0,2004,16200.0,3.0
3086,124.0,2003,13790.0,3.0
3087,124.0,2002,12850.0,3.0
3088,124.0,2001,11950.0,2.0
3089,124.0,2000,11030.0,2.0
3090,124.0,1999,10430.0,2.0
3091,124.0,1998,10330.0,2.0
3092,124.0,1997,13550.0,3.0
3093,124.0,1996,13320.0,3.0
3094,124.0,1995,11820.0,2.0
3095,124.0,1994,10090.0,2.0
3096,124.0,1993,9010.0,2.0
3097,124.0,1992,8310.0,2.0
3098,124.0,1991,7570.0,2.0
3099,124.0,1990,6450.0,2.0
3100,125.0,2020,,
3101,125.0,2019,36200.0,3.0
3102,125.0,2018,33710.0,3.0
3103,125.0,2017,31400.0,3.0
3104,125.0,2016,35330.0,3.0
3105,125.0,2015,41820.0,3.0
3106,125.0,2014,51000.0,3.0
3107,125.0,2013,53060.0,3.0
3108,125.0,2012,49690.0,3.0
3109,125.0,2011,43790.0,3.0
3110,125.0,2010,42490.0,3.0
3111,125.0,2009,45000.0,3.0
3112,125.0,2008,51710.0,3.0
3113,125.0,2007,47580.0,3.0
3114,125.0,2006,42300.0,3.0
3115,125.0,2005,35220.0,3.0
3116,125.0,2004,28510.0,3.0
3117,125.0,2003,22600.0,3.0
3118,125.0,2002,18930.0,3.0
3119,125.0,2001,18660.0,3.0
3120,125.0,2000,17980.0,3.0
3121,125.0,1999,16870.0,3.0
3122,125.0,1998,19680.0,3.0
3123,125.0,1997,21480.0,3.0
3124,125.0,1996,20870.0,3.0
3125,125.0,1995,20520.0,3.0
3126,125.0,1994,,
3127,125.0,1993,,
3128,125.0,1992,,
3129,125.0,1991,,
3130,125.0,1990,,
3131,120.0,2020,1180.0,1.0
3132,120.0,2019,1240.0,1.0
3133,120.0,2018,1220.0,1.0
3134,120.0,2017,1110.0,1.0
3135,120.0,2016,1110.0,1.0
3136,120.0,2015,1180.0,1.0
3137,120.0,2014,1250.0,1.0
3138,120.0,2013,1190.0,1.0
3139,120.0,2012,1040.0,1.0
3140,120.0,2011,880.0,0.0
3141,120.0,2010,850.0,0.0
3142,120.0,2009,860.0,0.0
3143,120.0,2008,760.0,0.0
3144,120.0,2007,610.0,0.0
3145,120.0,2006,500.0,0.0
3146,120.0,2005,450.0,0.0
3147,120.0,2004,400.0,0.0
3148,120.0,2003,340.0,0.0
3149,120.0,2002,290.0,0.0
3150,120.0,2001,280.0,0.0
3151,120.0,2000,280.0,0.0
3152,120.0,1999,300.0,0.0
3153,120.0,1998,360.0,0.0
3154,120.0,1997,390.0,0.0
3155,120.0,1996,390.0,0.0
3156,120.0,1995,360.0,0.0
3157,120.0,1994,370.0,0.0
3158,120.0,1993,450.0,0.0
3159,120.0,1992,520.0,0.0
3160,120.0,1991,,
3161,120.0,1990,,
3162,127.0,2020,2490.0,1.0
